Tradename,License Number,Street Address,UBI,Suite/Rm,City,State,County,ZipCode,PrivDesc,PrivilegeStatus,DateIssued,DayPhone,ManuallyCleaned,Source,slug,scrape,wmsite,address,city,email,street,st,dispensaryname,med_rec,zipcode,Wmaps_ManuallyCleaned,Wmaps_Source
GREATER GREEN,423329,7800 POSTMA RD STE 6,6033590000000000.0,STE 6                    ,MOXEE                   ,WA,YAKIMA,98936-4622,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-01-04,2063729530,0,0,,,,,,,,,,,,,
GREEN & GOLDEN,415710,7457 MADISON ST,6040690000000000.0,,TACOMA                  ,WA,PIERCE,98409-1000,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-06-22,2067905025,0,0,,,,,,,,,,,,,
GREEN 101,422525,2840 E HWY 101,6040000000000000.0,,PORT ANGELES            ,WA,CLALLAM,98362-9080,MARIJUANA RETAILER,ACTIVE (ISSUED),2020-02-08,4253124423,0,0,,,,,,,,,,,,,
GREEN 2 BLACK,416776,141 W WESTFILED CT STE B,6031670000000000.0,SUITE B                  ,SHELTON                 ,WA,MASON,98584-0000,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-05-05,2533552773,0,0,,,,,,,,,,,,,
GREEN ACRE PHARMS,413099,9642 PADILLA HEIGHTS RD,6033500000000000.0,#103-106                 ,ANACORTES               ,WA,SKAGIT,98221-8604,MARIJUANA PRODUCER TIER 2,ACTIVE (ISSUED),2017-04-20,2067144983,0,0,,,,,,,,,,,,,
GREEN ADVENTURES,417216,1811 BAKER WAY,6033900000000000.0,,KELSO                   ,WA,COWLITZ,98626-5504,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-05-15,3606065944,0,0,,,,,,,,,,,,,
GREEN AMERICA,413706,2205 PARROT WAY SUITE A,6033140000000000.0,,KELSO                   ,WA,COWLITZ,98626-5522,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-07-05,2064024149,0,0,,,,,,,,,,,,,
GREEN ANNE,421256,312 W REPUBLICAN ST STE B,6030000000000000.0,,SEATTLE                 ,WA,KING,98119-4009,MARIJUANA RETAILER,PENDING (NOT ISSUED),2016-04-02,2064789364,0,0,green-anne,154.0,https://weedmaps.com/dispensaries/green-anne,"312 W. Republican St., Seattle, WA 98119",Seattle,QUEENANNECANNABISCO@GMAIL.COM,312 W. Republican St.,WA,QUEEN ANNE CANNABIS CO,recreational,98119,0.0,
GREEN ANNE,421256,312 W REPUBLICAN ST STE B,6030000000000000.0,,SEATTLE                 ,WA,KING,98119-4009,MARIJUANA RETAILER,PENDING (NOT ISSUED),2016-04-02,2064789364,0,0,green-anne,184.0,https://weedmaps.com/dispensaries/green-anne,"312 W. Republican St., Seattle, WA 98119",Seattle,QUEENANNECANNABISCO@GMAIL.COM,312 W. Republican St.,WA,QUEEN ANNE CANNABIS CO,recreational,98119,0.0,
GREEN ANNE,421256,312 W REPUBLICAN ST STE B,6030000000000000.0,,SEATTLE                 ,WA,KING,98119-4009,MARIJUANA RETAILER,PENDING (NOT ISSUED),2016-04-02,2064789364,0,0,green-anne,215.0,https://weedmaps.com/dispensaries/green-anne,"312 W. Republican St., Seattle, WA 98119",Seattle,QUEENANNECANNABISCO@GMAIL.COM,312 W. Republican St.,WA,QUEEN ANNE CANNABIS CO,recreational,98119,0.0,
GREEN BHANG LLC,422812,2307 TACOMA AVE S  STE B,6040000000000000.0,,TACOMA                  ,WA,PIERCE,98402-1409,MARIJUANA RETAILER,PENDING (NOT ISSUED),2016-04-02,2539876637,0,0,,,,,,,,,,,,,
GREEN BLUFF GREENHOUSE,417398,18102 N DAY MT SPOKANE RD  #3,6015310000000000.0,,MEAD                    ,WA,SPOKANE,99021-9789,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2016-12-19,5099906391,0,0,,,,,,,,,,,,,
GREEN BLUFF ORCHARDS,412226,32111 N PERRY RD,6041180000000000.0,,DEER PARK               ,WA,SPOKANE,99006-0000,MARIJUANA PROCESSOR,PENDING (NOT ISSUED),2017-06-14,5094649111,0,0,,,,,,,,,,,,,
GREEN BROTHERS FARMS,413162,7715 SKOOKUMCHUCK RD SE STE D,6033520000000000.0,,TENINO                  ,WA,THURSTON,98589-9549,MARIJUANA PRODUCER TIER 2,ACTIVE (ISSUED),2016-12-02,3609707896,0,0,,,,,,,,,,,,,
GREEN BROTHERS FARMS,417950,7713 SKOOKUMCHUCK RD SE,6033520000000000.0,,TENINO                  ,WA,THURSTON,98589-9549,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2016-12-02,3609707896,0,0,,,,,,,,,,,,,
GREEN CHIEFS,412672,12315 MOUNTAIN LOOP HWY STE A,6033570000000000.0,,GRANITE FALLS           ,WA,SNOHOMISH,98252-0000,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-01-10,4257449999,0,0,,,,,,,,,,,,,
GREEN CITY COLLECTIVE,413737,13601 HIGHWAY 99 STE B,6030000000000000.0,,EVERETT                 ,WA,SNOHOMISH,98204-5496,MARIJUANA RETAILER,CLOSED (PERMANENT),2017-10-21,4258693670,0,0,green-city-collective-3,101.0,http://weedmaps.com/dispensaries/green-city-collective-3,"13601 Highway 99 Suite B, Everett, Wa 98204",Everett,GREENCITY420WA@GMAIL.COM,13601 Highway 99 Suite B,WA,GREEN CITY COLLECTIVE,recreational,98204,0.0,
GREEN CITY COLLECTIVE,413737,13601 HIGHWAY 99 STE B,6030000000000000.0,,EVERETT                 ,WA,SNOHOMISH,98204-5496,MARIJUANA RETAILER,CLOSED (PERMANENT),2017-10-21,4258693670,0,0,green-city-collective-3,127.0,http://weedmaps.com/dispensaries/green-city-collective-3,"13601 Highway 99 Suite B, Everett, Wa 98204",Everett,GREENCITY420WA@GMAIL.COM,13601 Highway 99 Suite B,WA,GREEN CITY COLLECTIVE,recreational,98204,0.0,
GREEN CITY COLLECTIVE,413737,13601 HIGHWAY 99 STE B,6030000000000000.0,,EVERETT                 ,WA,SNOHOMISH,98204-5496,MARIJUANA RETAILER,CLOSED (PERMANENT),2017-10-21,4258693670,0,0,green-city-collective-3,154.0,https://weedmaps.com/dispensaries/green-city-collective-3,"13601 Highway 99 Suite B, Everett, Wa 98204",Everett,GREENCITY420WA@GMAIL.COM,13601 Highway 99 Suite B,WA,GREEN CITY COLLECTIVE,recreational,98204,0.0,
GREEN COLLAR CANNABIS,412923,10422 PACIFIC AVE S STE B,6030000000000000.0,,TACOMA                  ,WA,PIERCE,98444-6052,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-11-12,2533145113,0,0,green-collar-club,101.0,http://weedmaps.com/dispensaries/green-collar-club,"10422 Pacific Ave. South Suite. B., Tacoma, Washington 98444",Tacoma,GREENCOLLARCLUB@YAHOO.COM,10422 Pacific Ave. South Suite. B.,WA,GREEN COLLAR CANNABIS,recreational,98444,1.0,Manual Validation
GREEN COLLAR CANNABIS,412923,10422 PACIFIC AVE S STE B,6030000000000000.0,,TACOMA                  ,WA,PIERCE,98444-6052,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-11-12,2533145113,0,0,green-collar-club,127.0,http://weedmaps.com/dispensaries/green-collar-club,"10422 Pacific Ave South Suite B, Tacoma, WA 98444",Tacoma,GREENCOLLARCLUB@YAHOO.COM,10422 Pacific Ave South Suite B,WA,GREEN COLLAR CLUB,recreational,98444,0.0,
GREEN COLLAR CANNABIS,412923,10422 PACIFIC AVE S STE B,6030000000000000.0,,TACOMA                  ,WA,PIERCE,98444-6052,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-11-12,2533145113,0,0,green-collar-club,154.0,https://weedmaps.com/dispensaries/green-collar-club,"10422 Pacific Ave. South Suite. B., Tacoma, WA 98444",Tacoma,GREENCOLLARCLLC@YAHOO.COM,10422 Pacific Ave. South Suite. B.,WA,GREEN COLLAR CANNABIS,recreational,98444,0.0,
GREEN COLLAR CANNABIS,412923,10422 PACIFIC AVE S STE B,6030000000000000.0,,TACOMA                  ,WA,PIERCE,98444-6052,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-11-12,2533145113,0,0,green-collar-club,184.0,https://weedmaps.com/dispensaries/green-collar-club,"10422 Pacific Ave. South Suite. B., Tacoma, WA 98444",Tacoma,GREENCOLLARCLLC@YAHOO.COM,10422 Pacific Ave. South Suite. B.,WA,GREEN COLLAR CANNABIS,recreational,98444,0.0,
GREEN COLLAR CANNABIS,412923,10422 PACIFIC AVE S STE B,6030000000000000.0,,TACOMA                  ,WA,PIERCE,98444-6052,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-11-12,2533145113,0,0,green-collar-club,215.0,https://weedmaps.com/dispensaries/green-collar-club,"10422 Pacific Ave. South Suite. B., Tacoma, WA 98444",Tacoma,GREENCOLLARCLLC@YAHOO.COM,10422 Pacific Ave. South Suite. B.,WA,GREEN COLLAR CANNABIS,recreational,98444,0.0,
GREEN COLLAR CANNABIS,412923,10422 PACIFIC AVE S STE B,6030000000000000.0,,TACOMA                  ,WA,PIERCE,98444-6052,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-11-12,2533145113,0,0,green-collar-club,227.0,https://weedmaps.com/dispensaries/green-collar-club,"10422 Pacific Ave. South Suite. B., Tacoma, WA 98444",Tacoma,GREENCOLLARCLLC@YAHOO.COM,10422 Pacific Ave. South Suite. B.,WA,GREEN COLLAR CANNABIS,recreational,98444,0.0,
GREEN COLLAR CANNABIS,412923,10422 PACIFIC AVE S STE B,6030000000000000.0,,TACOMA                  ,WA,PIERCE,98444-6052,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-11-12,2533145113,0,0,green-collar-club,242.0,https://weedmaps.com/dispensaries/green-collar-club,"10422 Pacific Ave. South Suite. B., Tacoma, WA 98444",Tacoma,GREENCOLLARCLLC@YAHOO.COM,10422 Pacific Ave. South Suite. B.,WA,GREEN COLLAR CANNABIS,recreational,98444,0.0,
GREEN COLLAR CANNABIS,412923,10422 PACIFIC AVE S STE B,6030000000000000.0,,TACOMA                  ,WA,PIERCE,98444-6052,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-11-12,2533145113,0,0,green-collar-club,245.0,https://weedmaps.com/dispensaries/green-collar-club,"10422 Pacific Ave. South Suite. B., Tacoma, Washington 98444",Tacoma,GREENCOLLARCLLC@YAHOO.COM,10422 Pacific Ave. South Suite. B.,WA,GREEN COLLAR CANNABIS,recreational,98444,0.0,
GREEN CONNECTION NORTHWEST,414450,417 NW 65TH ST,6030000000000000.0,,SEATTLE                 ,WA,KING,98117-5027,MARIJUANA RETAILER,ACTIVE (ISSUED),2016-12-12,2066175646,0,0,,,,,,,,,,,,,
GREEN CYLINDER LABORATORIES,416168,1022 85TH AVE SE STE B,6034540000000000.0,STE B                    ,OLYMPIA                 ,WA,THURSTON,98501-5707,MARIJUANA PROCESSOR,PENDING (ISSUED),2017-03-30,3604805142,0,0,,,,,,,,,,,,,
GREEN DESERT OASIS,413941,305 S LOWER COUNTY LINE RD,6033550000000000.0,,PROSSER                 ,WA,BENTON,99350-0000,MARIJUANA PRODUCER TIER 3,ACTIVE (ISSUED),2017-01-06,5093915896,0,0,,,,,,,,,,,,,
GREEN DREAM,413119,7205 ENDICOTT RD STE B,6025810000000000.0,,ENDICOTT                ,WA,WHITMAN,99125-0000,MARIJUANA PROCESSOR,PENDING (NOT ISSUED),2013-12-13,5097313398,0,0,,,,,,,,,,,,,
GREEN DREAMER,413469,4055 HAMMER DR STE 103,6033560000000000.0,,BELLINGHAM              ,WA,WHATCOM,98226-0000,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2016-12-20,2063999462,0,0,,,,,,,,,,,,,
GREEN ENVY,412496,1411 CENTER ST,6033510000000000.0,,TACOMA                  ,WA,PIERCE,98409-8210,MARIJUANA PROCESSOR,PENDING (ISSUED),2017-07-04,2532248301,0,0,,,,,,,,,,,,,
GREEN EXPRESS,414836,2929 BOND ST,6030000000000000.0,,EVERETT                 ,WA,SNOHOMISH,98201-3901,MARIJUANA RETAILER,PENDING (NOT ISSUED),2014-01-01,4257734477,0,0,,,,,,,,,,,,,
GREEN FIRE CANNABIS,350641,1956 1ST AVE S,6030000000000000.0,,SEATTLE                 ,WA,KING,98134-1406,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-08-10,2066233792,0,0,green-fire-3,154.0,https://weedmaps.com/dispensaries/green-fire-3,"1956 1st Ave S, Seattle, Wa 98134",Seattle,HASHPIPESEATTLE@GMAIL.COM,1956 1st Ave S,WA,GREEN FIRE,recreational,98134,0.0,
GREEN FIRE CANNABIS,350641,1956 1ST AVE S,6030000000000000.0,,SEATTLE                 ,WA,KING,98134-1406,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-08-10,2066233792,0,0,green-fire-3,184.0,https://weedmaps.com/dispensaries/green-fire-3,"1956 1st Ave S, Seattle, Wa 98134",Seattle,HASHPIPESEATTLE@GMAIL.COM,1956 1st Ave S,WA,BANGIN GLASS,recreational,98134,0.0,
GREEN FIRE CANNABIS,350641,1956 1ST AVE S,6030000000000000.0,,SEATTLE                 ,WA,KING,98134-1406,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-08-10,2066233792,0,0,green-fire-3,215.0,https://weedmaps.com/dispensaries/green-fire-3,"1956 1st Ave S, Seattle, Wa 98134",Seattle,JUSTIN@GREENFIRE.GLASS,1956 1st Ave S,WA,GREEN FIRE CANNABIS,recreational,98134,0.0,
GREEN FIRE CANNABIS,350641,1956 1ST AVE S,6030000000000000.0,,SEATTLE                 ,WA,KING,98134-1406,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-08-10,2066233792,0,0,green-fire-3,227.0,https://weedmaps.com/dispensaries/green-fire-3,"1956 1st Ave S, Seattle, Wa 98134",Seattle,JUSTIN@GREENFIRE.GLASS,1956 1st Ave S,WA,GREEN FIRE CANNABIS,recreational,98134,0.0,
GREEN FIRE CANNABIS,350641,1956 1ST AVE S,6030000000000000.0,,SEATTLE                 ,WA,KING,98134-1406,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-08-10,2066233792,0,0,green-fire-3,242.0,https://weedmaps.com/dispensaries/green-fire-3,"1956 1st Ave S, Seattle, Wa 98134",Seattle,JUSTIN@GREENFIRE.GLASS,1956 1st Ave S,WA,GREEN FIRE CANNABIS,recreational,98134,0.0,
GREEN FIRE CANNABIS,350641,1956 1ST AVE S,6030000000000000.0,,SEATTLE                 ,WA,KING,98134-1406,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-08-10,2066233792,0,0,green-fire-3,245.0,https://weedmaps.com/dispensaries/green-fire-3,"1956 1st Ave S,Seattle,Washington 98134",Seattle,JUSTIN@GREENFIRE.GLASS,1956 1st Ave S,WA,GREEN FIRE CANNABIS,recreational,98134,0.0,
GREEN FIRE PRODUCTION,416044,17831 59TH AVE NE,6033590000000000.0,BLDG 7 STE B             ,ARLINGTON               ,WA,SNOHOMISH,98223-6452,MARIJUANA PROCESSOR,PENDING (NOT ISSUED),2013-12-24,5306935038,0,0,,,,,,,,,,,,,
GREEN FORCE PHARM,416624,55 REVIS BASIN RD,6034710000000000.0,STE D                    ,TONASKET                ,WA,OKANOGAN,98855-0000,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-04-20,3603380912,0,0,,,,,,,,,,,,,
GREEN FREEDOM,412515,1087 MONTE ELMA RD,6033510000000000.0,,ELMA                    ,WA,GRAYS HARBOR,98541-9378,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-07-24,3603040166,0,0,,,,,,,,,,,,,
GREEN GABLE FARMS,416885,986 E HAMPTON RD,6033750000000000.0,STE 4                    ,LIND                    ,WA,ADAMS,99341-9725,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-01-19,5098691627,0,0,,,,,,,,,,,,,
GREEN GAINT LLC,422820,3022 RIVER RD E,6040000000000000.0,,TACOMA                  ,WA,PIERCE,98443-2126,MARIJUANA RETAILER,PENDING (NOT ISSUED),2016-04-02,2532820403,0,0,,,,,,,,,,,,,
GREEN GENESIS,410738,2940 S M STREET STE C,6033550000000000.0,,TACOMA                  ,WA,PIERCE,98409-8241,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2016-12-12,2534867688,0,0,,,,,,,,,,,,,
GREEN GHOST,412301,6000 WARNER CANYON RD,6033490000000000.0,STE A                    ,CASHMERE                ,WA,CHELAN,98815-9788,MARIJUANA PRODUCER TIER 2,ACTIVE (ISSUED),2017-06-22,5096790965,0,0,,,,,,,,,,,,,
GREEN GOLD TRUST,414229,1199 W CUNNINGHAM RD F1,6031780000000000.0,STE F1                   ,OTHELLO                 ,WA,ADAMS,99344-0000,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-03-23,2032401211,0,0,,,,,,,,,,,,,
GREEN GROTTO,413789,31140 PACIFIC HWY S STE A,6030000000000000.0,,FEDERAL WAY             ,WA,KING,98003-4994,MARIJUANA RETAILER,ACTIVE (ISSUED),2017-03-02,2067926857,0,0,,,,,,,,,,,,,
GREEN GROTTO,414093,10611 CANYON RD E STE 101,6030000000000000.0,,PUYALLUP                ,WA,PIERCE,98373-4552,MARIJUANA RETAILER,CLOSED (PERMANENT),2016-04-20,2067926857,0,0,,,,,,,,,,,,,
GREEN GROTTO,414108,230 NE JUNIPER ST #101A,6030000000000000.0,,ISSAQUAH                ,WA,KING,98027-2519,MARIJUANA RETAILER,ACTIVE (ISSUED),2016-11-23,2067926857,0,0,issaquah-cannabis-company,154.0,https://weedmaps.com/dispensaries/issaquah-cannabis-company,"230 NE Juniper St, Suite 201, Issaquah, WA 98027",Issaquah,TBD,"230 NE Juniper St, Suite 201",WA,ISSAQUAH CANNABIS CO,recreational,98027,0.0,
GREEN GROTTO,414108,230 NE JUNIPER ST #101A,6030000000000000.0,,ISSAQUAH                ,WA,KING,98027-2519,MARIJUANA RETAILER,ACTIVE (ISSUED),2016-11-23,2067926857,0,0,issaquah-cannabis-company,184.0,https://weedmaps.com/dispensaries/issaquah-cannabis-company,"230 NE Juniper St, Suite 201, Issaquah, WA 98027",Issaquah,ORDERS@NORTHSHOREWA.COM,"230 NE Juniper St, Suite 201",WA,ISSAQUAH CANNABIS CO,recreational,98027,0.0,
GREEN GROTTO,414108,230 NE JUNIPER ST #101A,6030000000000000.0,,ISSAQUAH                ,WA,KING,98027-2519,MARIJUANA RETAILER,ACTIVE (ISSUED),2016-11-23,2067926857,0,0,issaquah-cannabis-company,215.0,https://weedmaps.com/dispensaries/issaquah-cannabis-company,"230 NE Juniper St, Suite 201, Issaquah, WA 98027",Issaquah,ORDERS@NORTHSHOREWA.COM,"230 NE Juniper St, Suite 201",WA,ISSAQUAH CANNABIS CO,recreational,98027,0.0,
GREEN GROTTO,414108,230 NE JUNIPER ST #101A,6030000000000000.0,,ISSAQUAH                ,WA,KING,98027-2519,MARIJUANA RETAILER,ACTIVE (ISSUED),2016-11-23,2067926857,0,0,issaquah-cannabis-company,227.0,https://weedmaps.com/dispensaries/issaquah-cannabis-company,"230 NE Juniper St, Suite 201, Issaquah, WA 98027",Issaquah,ORDERS@NORTHSHOREWA.COM,"230 NE Juniper St, Suite 201",WA,ISSAQUAH CANNABIS CO,recreational,98027,0.0,
GREEN GROTTO,414108,230 NE JUNIPER ST #101A,6030000000000000.0,,ISSAQUAH                ,WA,KING,98027-2519,MARIJUANA RETAILER,ACTIVE (ISSUED),2016-11-23,2067926857,0,0,issaquah-cannabis-company,242.0,https://weedmaps.com/dispensaries/issaquah-cannabis-company,"230 NE Juniper St, Suite 201, Issaquah, WA 98027",Issaquah,ORDERS@NORTHSHOREWA.COM,"230 NE Juniper St, Suite 201",WA,ISSAQUAH CANNABIS CO,recreational,98027,0.0,
GREEN GROTTO,414108,230 NE JUNIPER ST #101A,6030000000000000.0,,ISSAQUAH                ,WA,KING,98027-2519,MARIJUANA RETAILER,ACTIVE (ISSUED),2016-11-23,2067926857,0,0,issaquah-cannabis-company,245.0,https://weedmaps.com/dispensaries/issaquah-cannabis-company,"230 NE Juniper St, Suite 201,Issaquah,Washington 98027",Issaquah,ORDERS@NORTHSHOREWA.COM,"230 NE Juniper St, Suite 201",WA,ISSAQUAH CANNABIS CO,recreational,98027,0.0,
GREEN GROTTO,423778,9531 EDMONDS WAY STE A,6030000000000000.0,,EDMONDS                 ,WA,SNOHOMISH,98020-5935,MARIJUANA RETAILER,PENDING (NOT ISSUED),2016-07-12,4252466547,0,0,,,,,,,,,,,,,
GREEN GROTTO,423779,22106 SE 51ST PL,6030000000000000.0,,ISSAQUAH                ,WA,KING,98027-2519,MARIJUANA RETAILER,ACTIVE (ISSUED),2018-03-09,4252466547,1,https://data.lcb.wa.gov/Licensing/Licensed-Businesses/u3zh-ri66,,,,,,,,,,,,,
GREEN HARVEST CANNABIS COMPANY,413339,95 US HWY 101 STE A,6031560000000000.0,,HOQUIAM                 ,WA,GRAYS HARBOR,98550-0000,MARIJUANA PRODUCER TIER 2,ACTIVE (ISSUED),2017-07-07,3605892947,0,0,,,,,,,,,,,,,
GREEN HAVEN,413281,8631 STATE ROUTE 92 STE A,6033510000000000.0,,GRANITE FALLS           ,WA,SNOHOMISH,98252-9782,MARIJUANA PRODUCER TIER 2,CLOSED (PERMANENT),2016-02-02,4252991335,0,0,,,,,,,,,,,,,
GREEN HAVEN LLC,421941,1311 STATE ROUTE 530 NE,6033510000000000.0,UNIT B                   ,DARRINGTON              ,WA,SNOHOMISH,98241-9782,MARIJUANA PRODUCER TIER 2,ACTIVE (ISSUED),2016-11-07,4253124423,0,0,,,,,,,,,,,,,
GREEN HEAD CANNABIS,414761,2815 ST. JOHNS ROAD   STE B,6000000000000000.0,,VANCOUVER               ,WA,CLARK,98661-0000,MARIJUANA RETAILER,ACTIVE (ISSUED),2020-03-13,3606091479,0,0,greenhead-cannabis-2,101.0,http://weedmaps.com/dispensaries/greenhead-cannabis-2,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661",Vancouver,INFO@GREENHEADCANNABIS.COM,"2815 St. Johns Blvd, STE B",WA,GREENHEAD CANNABIS,recreational,98661,0.0,
GREEN HEAD CANNABIS,414761,2815 ST. JOHNS ROAD   STE B,6000000000000000.0,,VANCOUVER               ,WA,CLARK,98661-0000,MARIJUANA RETAILER,ACTIVE (ISSUED),2020-03-13,3606091479,0,0,greenhead-cannabis-2,154.0,https://weedmaps.com/dispensaries/greenhead-cannabis-2,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661",Vancouver,INFO@GREENHEADCANNABIS.COM,"2815 St. Johns Blvd, STE B",WA,GREENHEAD CANNABIS,recreational,98661,0.0,
GREEN HEAD CANNABIS,414761,2815 ST. JOHNS ROAD   STE B,6000000000000000.0,,VANCOUVER               ,WA,CLARK,98661-0000,MARIJUANA RETAILER,ACTIVE (ISSUED),2020-03-13,3606091479,0,0,greenhead-cannabis-2,184.0,https://weedmaps.com/dispensaries/greenhead-cannabis-2,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661",Vancouver,INFO@GREENHEADCANNABIS.COM,"2815 St. Johns Blvd, STE B",WA,GREENHEAD CANNABIS,recreational,98661,0.0,
GREEN HEAD CANNABIS,414761,2815 ST. JOHNS ROAD   STE B,6000000000000000.0,,VANCOUVER               ,WA,CLARK,98661-0000,MARIJUANA RETAILER,ACTIVE (ISSUED),2020-03-13,3606091479,0,0,greenhead-cannabis-2,215.0,https://weedmaps.com/dispensaries/greenhead-cannabis-2,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661",Vancouver,INFO@GREENHEADCANNABIS.COM,"2815 St. Johns Blvd, STE B",WA,GREENHEAD CANNABIS,recreational,98661,0.0,
GREEN HEAD CANNABIS,414761,2815 ST. JOHNS ROAD   STE B,6000000000000000.0,,VANCOUVER               ,WA,CLARK,98661-0000,MARIJUANA RETAILER,ACTIVE (ISSUED),2020-03-13,3606091479,0,0,greenhead-cannabis-2,227.0,https://weedmaps.com/dispensaries/greenhead-cannabis-2,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661",Vancouver,INFO@GREENHEADCANNABIS.COM,"2815 St. Johns Blvd, STE B",WA,GREENHEAD CANNABIS,recreational,98661,0.0,
GREEN HEAD CANNABIS,414761,2815 ST. JOHNS ROAD   STE B,6000000000000000.0,,VANCOUVER               ,WA,CLARK,98661-0000,MARIJUANA RETAILER,ACTIVE (ISSUED),2020-03-13,3606091479,0,0,greenhead-cannabis-2,242.0,https://weedmaps.com/dispensaries/greenhead-cannabis-2,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661",Vancouver,INFO@GREENHEADCANNABIS.COM,"2815 St. Johns Blvd, STE B",WA,GREENHEAD CANNABIS,recreational,98661,0.0,
GREEN HEAD CANNABIS,414761,2815 ST. JOHNS ROAD   STE B,6000000000000000.0,,VANCOUVER               ,WA,CLARK,98661-0000,MARIJUANA RETAILER,ACTIVE (ISSUED),2020-03-13,3606091479,0,0,greenhead-cannabis-2,245.0,https://weedmaps.com/dispensaries/greenhead-cannabis-2,"2815 St. Johns Blvd, Ste B,Vancouver,Washington 98661",Vancouver,INFO@GREENHEADCANNABIS.COM,"2815 St. Johns Blvd, Ste B",WA,GREENHEAD CANNABIS,recreational,98661,0.0,
GREEN HEALTH ORGANIZATION,413127,3631 VINEYARD WAY STE A,6031070000000000.0,,KETTLE FALLS            ,WA,STEVENS,99141-8853,MARIJUANA PRODUCER TIER 1,ACTIVE (ISSUED),2017-04-04,3604748004,0,0,,,,,,,,,,,,,
GREEN HEART NURSERIES,416743,4502 PLEASANT HILL RD,6033590000000000.0,,KELSO                   ,WA,COWLITZ,98626-9310,MARIJUANA PROCESSOR,PENDING (NOT ISSUED),2014-01-01,2532507805,0,0,,,,,,,,,,,,,
GREEN ISLAND GROWERS,412950,142 PEMBERTON PL STE B,6033540000000000.0,,FRIDAY HARBOR           ,WA,SAN JUAN,98250-7099,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-02-22,3602980438,0,0,,,,,,,,,,,,,
GREEN ISLAND ORGANICS,417081,13055 ROAD 2 NE UNIT 3,6033580000000000.0,UNIT 3                   ,MOSES LAKE              ,WA,GRANT,98837-9468,MARIJUANA PRODUCER TIER 3,PENDING (ISSUED),2017-04-03,2164961549,0,0,,,,,,,,,,,,,
GREEN ISLAND ORGANICS LLC,424678,6481 PORTAL WAY # C,6033580000000000.0,,FERNDALE                ,WA,WHATCOM,98248-9330,MARIJUANA PROCESSOR,PENDING (NOT ISSUED),2017-03-28,2164961549,0,0,,,,,,,,,,,,,
GREEN LABS,413076,45 RAYMOND SOUTH BEND RD,6033490000000000.0,STE A                    ,SOUTH BEND              ,WA,PACIFIC,98586-0000,MARIJUANA PROCESSOR,PENDING (ISSUED),2017-04-04,4259220948,0,0,,,,,,,,,,,,,
GREEN LABS,416064,45 RAYMOND SOUTH BEND RD STE B,6033490000000000.0,,SOUTH BEND              ,WA,PACIFIC,98577-0000,MARIJUANA PROCESSOR,PENDING (NOT ISSUED),2013-12-21,4259220948,0,0,,,,,,,,,,,,,
GREEN LADY,415130,3044 PACIFIC AVE SE STE B,6030000000000000.0,,OLYMPIA                 ,WA,THURSTON,98501-2043,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-12-21,5098697574,0,0,green-lady-marijuana,184.0,https://weedmaps.com/dispensaries/green-lady-marijuana,"3044 Pacific Ave SE, Olympia, WA 98506",Olympia,INFO@GREENLADYMJ.COM,3044 Pacific Ave SE,WA,GREEN LADY MARIJUANA,recreational,98506,0.0,
