License Number,Date,"Activity"" ",City Name,County Name
416806,05/02/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,DOUGLAS
422459,05/23/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,WAHKIAKUM
424273,04/20/2018 12:00:00 AM,Marijuana Premises Check,CLE ELUM,KITTITAS
423492,05/23/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
416147,05/14/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,GRANT
423775,05/15/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
423775,05/15/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
413870,04/20/2018 12:00:00 AM,Marijuana Premises Check,BREMERTON,KITSAP
416497,05/09/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,CLARK
426443,04/11/2018 12:00:00 AM,Marijuana Premises Check,DAVENPORT,LINCOLN
421918,04/12/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,JEFFERSON
086823,05/16/2018 12:00:00 AM,Marijuana Premises Check,PORT ANGELES,CLALLAM
421698,05/31/2018 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
422764,05/11/2018 12:00:00 AM,Marijuana Premises Check,CLARKSTON,ASOTIN
410332,05/15/2018 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
414867,05/15/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,ISSAQUAH,KING
414065,04/09/2018 12:00:00 AM,Marijuana Premises Check,WENATCHEE,CHELAN
421878,04/18/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,STEVENS
414812,05/15/2018 12:00:00 AM,Marijuana Premises Check,BAINBRIDGE ISLAND,KITSAP
414503,04/20/2018 12:00:00 AM,Marijuana Premises Check,BREMERTON,KITSAP
414520,05/03/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,EVERETT,SNOHOMISH
422817,04/14/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,BLAINE,WHATCOM
422103,04/26/2018 12:00:00 AM,Marijuana Premises Check,OAK HARBOR,ISLAND
421918,05/24/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,JEFFERSON
412430,05/23/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
424690,04/03/2018 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
415314,05/22/2018 12:00:00 AM,Marijuana Premises Check,PULLMAN,WHITMAN
415314,05/22/2018 12:00:00 AM,Marijuana Premises Check,PULLMAN,WHITMAN
422103,04/06/2018 12:00:00 AM,Marijuana Premises Check,OAK HARBOR,ISLAND
416289,05/11/2018 12:00:00 AM,Marijuana Premises Check,EVERETT,SNOHOMISH
415658,05/24/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,KING
424747,05/03/2018 12:00:00 AM,Marijuana Premises Check,RENTON,KING
415853,05/16/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
416159,05/01/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,ISLAND
415083,04/27/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,THURSTON
414060,04/13/2018 12:00:00 AM,Marijuana Premises Check,MOUNT VERNON,SKAGIT
420520,05/03/2018 12:00:00 AM,Marijuana Premises Check,BONNEY LAKE,PIERCE
424057,05/23/2018 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
413428,04/16/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,SEATTLE,KING
415944,06/28/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,LINCOLN
415429,04/27/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,THURSTON
420785,04/03/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,TACOMA,PIERCE
422777,05/02/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,ISLAND
416150,05/24/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,GRANT
404933,05/01/2018 12:00:00 AM,Marijuana Premises Check,PORT TOWNSEND,JEFFERSON
423784,05/04/2018 12:00:00 AM,Marijuana Premises Check,SHORELINE,KING
421005,04/25/2018 12:00:00 AM,Marijuana Premises Check,EVERETT,SNOHOMISH
421667,05/03/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,SNOHOMISH
422202,04/05/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,STEVENS
413550,04/11/2018 12:00:00 AM,Marijuana Premises Check,VANCOUVER,CLARK
416226,05/01/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,DOUGLAS
417082,05/02/2018 12:00:00 AM,Marijuana Premises Check,SPRINGDALE,STEVENS
413481,05/10/2018 12:00:00 AM,Marijuana Premises Check,EAST WENATCHEE,DOUGLAS
414211,05/22/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,CLARKSTON,ASOTIN
417107,04/18/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
413058,05/01/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,LEWIS
414539,04/14/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,WHATCOM
414539,04/16/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
412170,04/17/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
422202,04/18/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,STEVENS
412642,04/10/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHITMAN
413762,04/10/2018 12:00:00 AM,Marijuana Premises Check,SEDRO WOOLLEY,SKAGIT
414871,04/30/2018 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
415732,04/19/2018 12:00:00 AM,Marijuana Premises Check,SEDRO WOOLLEY,SKAGIT
416227,05/29/2018 12:00:00 AM,Marijuana Premises Check,OKANOGAN,OKANOGAN
415343,04/03/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
416830,05/10/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,JEFFERSON
415539,05/24/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,MASON
084154,05/25/2018 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
422454,04/13/2018 12:00:00 AM,Marijuana Premises Check,TONASKET,OKANOGAN
414295,04/12/2018 12:00:00 AM,Marijuana Premises Check,DES MOINES,KING
425185,05/24/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,LACEY,THURSTON
413414,05/09/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,BINGEN,KLICKITAT
414174,05/02/2018 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
415539,04/16/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
354876,04/14/2018 12:00:00 AM,Marijuana Premises Check,YAKIMA,YAKIMA
422055,05/22/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHITMAN
422055,05/22/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHITMAN
421695,05/31/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
414462,05/01/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
415921,05/18/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
420478,04/05/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
413846,04/25/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,LONGVIEW,COWLITZ
414425,04/24/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,SEATTLE,KING
413813,05/09/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
417880,05/15/2018 12:00:00 AM,Marijuana Premises Check,PORT ORCHARD,KITSAP
417880,05/15/2018 12:00:00 AM,Marijuana Premises Check,PORT ORCHARD,KITSAP
414450,05/15/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,SEATTLE,KING
410273,05/23/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,BENTON
415183,05/04/2018 12:00:00 AM,Marijuana Premises Check,SHELTON,MASON
416893,04/12/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
426632,05/16/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,STEVENS
412439,04/11/2018 12:00:00 AM,Marijuana Applicant Site Verification,SPOKANE (CITY),SPOKANE
422175,04/18/2018 12:00:00 AM,Marijuana Premises Check,ELMA,GRAYS HARBOR
412217,04/05/2018 12:00:00 AM,Marijuana Premises Check,SPOKANE VALLEY,SPOKANE
410831,05/09/2018 12:00:00 AM,Marijuana Premises Check,MAPLE VALLEY,KING
423571,05/30/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
414750,05/16/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
424751,05/18/2018 12:00:00 AM,Marijuana Premises Check,BUCKLEY,PIERCE
422044,04/03/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
413870,04/23/2018 12:00:00 AM,Marijuana Premises Check,BREMERTON,KITSAP
416729,05/14/2018 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
414503,04/19/2018 12:00:00 AM,Marijuana Premises Check,BREMERTON,KITSAP
415641,04/23/2018 12:00:00 AM,Marijuana Premises Check,WALLA WALLA (CITY),WALLA WALLA
417114,05/22/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,PULLMAN,WHITMAN
417335,05/21/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,DOUGLAS
076189,05/21/2018 12:00:00 AM,Marijuana Premises Check,IONE,PEND OREILLE
420741,05/06/2018 12:00:00 AM,Marijuana Premises Check,BURIEN,KING
410332,05/15/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,SEATTLE,KING
414995,04/08/2018 12:00:00 AM,Marijuana Premises Check,PULLMAN,WHITMAN
415216,05/03/2018 12:00:00 AM,Marijuana Premises Check,GRANITE FALLS,SNOHOMISH
423096,05/17/2018 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
422570,04/14/2018 12:00:00 AM,Marijuana Premises Check,EDMONDS,SNOHOMISH
414814,04/20/2018 12:00:00 AM,Marijuana Premises Check,SHORELINE,KING
414286,05/01/2018 12:00:00 AM,Marijuana Premises Check,VANCOUVER,CLARK
414286,05/01/2018 12:00:00 AM,Marijuana Premises Check,VANCOUVER,CLARK
422103,04/20/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,OAK HARBOR,ISLAND
412370,04/10/2018 12:00:00 AM,Marijuana Premises Check,MOUNT VERNON,SKAGIT
420793,05/15/2018 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
360307,05/16/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,SPOKANE (CITY),SPOKANE
422049,04/13/2018 12:00:00 AM,Marijuana Premises Check,SEDRO WOOLLEY,SKAGIT
413791,05/03/2018 12:00:00 AM,Marijuana Premises Check,RENTON,KING
086054,04/14/2018 12:00:00 AM,Marijuana Premises Check,MOSES LAKE,GRANT
412567,05/21/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
424463,05/01/2018 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
412240,04/09/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
414712,04/20/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,GRAYS HARBOR
415348,05/15/2018 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
421110,04/26/2018 12:00:00 AM,Marijuana Premises Check,MOSES LAKE,GRANT
421110,04/26/2018 12:00:00 AM,Marijuana Premises Check,MOSES LAKE,GRANT
412686,04/17/2018 12:00:00 AM,Marijuana Applicant Site Verification,SPOKANE VALLEY,SPOKANE
416226,04/30/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,DOUGLAS
084154,04/20/2018 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
368015,05/15/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
415410,04/12/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,BUCKLEY,PIERCE
417291,05/16/2017 12:00:00 AM,Marijuana Premises Check,VANCOUVER,CLARK
412402,05/02/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
413805,05/03/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,STEVENS
413940,05/31/2018 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
422138,04/08/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHITMAN
412439,04/03/2018 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
413107,05/16/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,CLALLAM
424473,04/14/2018 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
414449,04/25/2018 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
402039,05/05/2018 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
414532,04/16/2018 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
086054,05/24/2018 12:00:00 AM,Marijuana Premises Check,MOSES LAKE,GRANT
413529,05/15/2018 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
421005,04/05/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,EVERETT,SNOHOMISH
421738,05/25/2018 12:00:00 AM,Marijuana Premises Check,OMAK,OKANOGAN
421777,05/15/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,BELLEVUE,KING
413737,04/05/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
413739,04/11/2018 12:00:00 AM,Marijuana Premises Check,MILLWOOD,SPOKANE
415001,05/02/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,GRAYS HARBOR
420278,04/04/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,KITSAP
414491,04/03/2018 12:00:00 AM,Marijuana Premises Check,COVINGTON,KING
413530,04/13/2018 12:00:00 AM,Marijuana Premises Check,WINTHROP,OKANOGAN
414140,05/22/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
425081,04/11/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,GRANT
412921,04/19/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,CLALLAM
415406,04/16/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
424190,05/23/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,PACIFIC
412727,05/10/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,STEVENS
417021,05/24/2018 12:00:00 AM,Marijuana Premises Check,ELLENSBURG,KITTITAS
414761,04/20/2018 12:00:00 AM,Marijuana Premises Check,VANCOUVER,CLARK
413870,04/03/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,BREMERTON,KITSAP
420416,05/01/2018 12:00:00 AM,Marijuana Premises Check,BREMERTON,KITSAP
413940,05/16/2018 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
412581,04/18/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
422658,04/29/2018 12:00:00 AM,Marijuana Premises Check,RITZVILLE,ADAMS
420661,04/04/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,BREMERTON,KITSAP
415539,05/30/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
422978,04/10/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,MOUNT VERNON,SKAGIT
415294,05/01/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,GRANT
415484,04/20/2018 12:00:00 AM,Marijuana Premises Check,TENINO,THURSTON
415484,04/20/2018 12:00:00 AM,Marijuana Premises Check,TENINO,THURSTON
079563,04/05/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
415861,05/16/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITTITAS
416144,05/15/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,GRANT
415130,05/02/2018 12:00:00 AM,Marijuana Premises Check,OLYMPIA,THURSTON
416278,05/14/2018 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
413821,05/23/2018 12:00:00 AM,Marijuana Premises Check,OLYMPIA,THURSTON
079720,04/04/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,KITSAP
420800,05/11/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,BELLINGHAM,WHATCOM
414889,05/01/2018 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
416709,04/18/2018 12:00:00 AM,Marijuana Premises Check,MOXEE,YAKIMA
414995,04/27/2018 12:00:00 AM,Marijuana Premises Check,PULLMAN,WHITMAN
413843,04/23/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
413700,04/13/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
424117,05/02/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
414884,05/29/2018 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
423784,05/23/2018 12:00:00 AM,Marijuana Premises Check,SHORELINE,KING
421804,05/15/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,SEATTLE,KING
422993,04/23/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
416902,04/09/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,STEVENS
425362,04/18/2018 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
421709,04/10/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,JEFFERSON
354876,05/29/2018 12:00:00 AM,Marijuana Premises Check,YAKIMA,YAKIMA
415083,04/20/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
415083,04/20/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
084045,04/20/2018 12:00:00 AM,Marijuana Premises Check,VANCOUVER,CLARK
415470,04/14/2018 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
413692,05/15/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,SEATTLE,KING
422930,05/29/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
425584,05/04/2018 12:00:00 AM,Marijuana Premises Check,PULLMAN,WHITMAN
415032,04/23/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SKAGIT
414211,05/11/2018 12:00:00 AM,Marijuana Premises Check,CLARKSTON,ASOTIN
421805,04/20/2018 12:00:00 AM,Marijuana Premises Check,VANCOUVER,CLARK
423036,05/16/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,JEFFERSON
415860,04/11/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,ISLAND
425098,04/12/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
420416,05/02/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,BREMERTON,KITSAP
423829,04/02/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
416450,05/16/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
415183,05/25/2018 12:00:00 AM,Marijuana Premises Check,SHELTON,MASON
421709,05/01/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,JEFFERSON
422324,05/29/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
426545,04/04/2018 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
414295,04/17/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,DES MOINES,KING
420741,04/17/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,BURIEN,KING
422992,04/16/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
415203,04/19/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,KING
414918,05/09/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,WHATCOM
414449,04/20/2018 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
422507,05/11/2018 12:00:00 AM,Marijuana Premises Check,AIRWAY HEIGHTS,SPOKANE
424381,05/30/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
413123,05/17/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
412618,05/04/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
414460,05/22/2018 12:00:00 AM,Marijuana Premises Check,ROSLYN,KITTITAS
415314,04/27/2018 12:00:00 AM,Marijuana Premises Check,PULLMAN,WHITMAN
424373,05/23/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
422202,04/07/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,STEVENS
421805,05/31/2018 12:00:00 AM,Marijuana Premises Check,VANCOUVER,CLARK
412104,05/23/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
424273,04/14/2018 12:00:00 AM,Marijuana Premises Check,CLE ELUM,KITTITAS
415183,05/15/2018 12:00:00 AM,Marijuana Premises Check,SHELTON,MASON
413492,04/20/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,JEFFERSON
415922,04/17/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,GRAYS HARBOR
415922,04/17/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,GRAYS HARBOR
421900,04/20/2018 12:00:00 AM,Marijuana Premises Check,CHEHALIS,LEWIS
414550,04/11/2018 12:00:00 AM,Marijuana Premises Check,PORT ORCHARD,KITSAP
417150,05/14/2018 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
422507,04/06/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,AIRWAY HEIGHTS,SPOKANE
422978,04/10/2018 12:00:00 AM,Marijuana Premises Check,MOUNT VERNON,SKAGIT
412831,05/04/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,DOUGLAS
412286,04/13/2018 12:00:00 AM,Marijuana Applicant Site Verification,UNINCORPORATED AREAS,CHELAN
414963,05/17/2018 12:00:00 AM,Marijuana Premises Check,LACEY,THURSTON
425273,04/23/2018 12:00:00 AM,Marijuana Premises Check,WALLA WALLA (CITY),WALLA WALLA
414970,04/20/2018 12:00:00 AM,Marijuana Premises Check,BATTLE GROUND,CLARK
415641,04/23/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,WALLA WALLA (CITY),WALLA WALLA
417189,05/18/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,GRAYS HARBOR
415567,04/13/2018 12:00:00 AM,Marijuana Premises Check,ABERDEEN,GRAYS HARBOR
417014,05/23/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
421650,05/15/2018 12:00:00 AM,Marijuana Premises Check,EDMONDS,SNOHOMISH
416387,05/22/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
415127,05/22/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
416500,05/22/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
413739,04/19/2018 12:00:00 AM,Marijuana Premises Check,MILLWOOD,SPOKANE
421409,04/02/2018 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
421409,04/02/2018 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
421409,04/02/2018 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
421409,04/02/2018 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
414995,04/05/2018 12:00:00 AM,Marijuana Premises Check,PULLMAN,WHITMAN
413358,05/05/2018 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
413805,04/18/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,STEVENS
422710,05/02/2018 12:00:00 AM,Marijuana Premises Check,PORT ANGELES,CLALLAM
425185,04/17/2018 12:00:00 AM,Marijuana Premises Check,LACEY,THURSTON
414038,04/18/2018 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
413847,04/25/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
416313,04/17/2018 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
416510,04/09/2018 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
084130,04/03/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
421738,05/02/2018 12:00:00 AM,Marijuana Premises Check,OMAK,OKANOGAN
081400,05/18/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
413952,05/01/2018 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
417152,05/01/2018 12:00:00 AM,Marijuana Premises Check,WOODLAND,COWLITZ
412242,05/29/2018 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
415115,04/16/2018 12:00:00 AM,Marijuana Premises Check,KENMORE,KING
416581,05/01/2018 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
421650,04/09/2018 12:00:00 AM,Marijuana Premises Check,EDMONDS,SNOHOMISH
415470,04/14/2018 12:00:00 AM,Marijuana Compliance Check-no Sale,BELLINGHAM,WHATCOM
414889,04/05/2018 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
414889,04/05/2018 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
413428,04/03/2018 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
414345,04/20/2018 12:00:00 AM,Marijuana Premises Check,ABERDEEN,GRAYS HARBOR
