Tradename,License #,UBI,Street Address,Suite/Rm,City,State,County,ZipCode,PrivDesc,PrivilegeStatus,DateCreated,DayPhone,ManuallyCleaned,Source
DRAGONLEAF                                   ,412080,6.03326E+15,491 TELEGRAPH LN #A           ,                         ,FRIDAY HARBOR           ,WA,SAN JUAN,982509560,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170609,4255333589,0,0
DREAM CATCHER                                ,416527,6.03499E+15,84 HANSON RD                  ,                         ,HUMPTULIPS              ,WA,GRAYS HARBOR,985520000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170512,5309179957,0,0
DREAM CITY                                   ,415970,6.03334E+15,192 W FREDERICKS ST           ,                         ,PORT TOWNSEND           ,WA,JEFFERSON,983680000,MARIJUANA PRODUCER TIER 3          ,PENDING (ISSUED),20170417,5204002345,0,0
DREAMIN GREEN FARMS                          ,415693,6.03348E+15,2009 W JOHANSEN RD STE A      ,                         ,SPOKANE                 ,WA,SPOKANE,992080000,MARIJUANA PRODUCER TIER 2          ,CLOSED (PERMANENT),20170427,5094682080,0,0
DREAMIN GREEN FARMS                          ,424829,6.03348E+15,267 SALMON CREEK RD LOT C     ,                         ,OKANOGAN                ,WA,OKANOGAN,988408244,MARIJUANA PRODUCER TIER 2          ,PENDING (ISSUED),20170512,5099396454,0,0
DRIFTBOAT                                    ,416551,6.03191E+15,18101 E EUCLID AVE            ,                         ,SPOKANE VALLEY          ,WA,SPOKANE,992161748,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170522,5094659482,0,0
DRIFTWOOD FARMS GREENBLUFF                   ,412442,6.03349E+15,19510 N SANDS RD  STE A       ,                         ,SPOKANE                 ,WA,SPOKANE,990050000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20161201,5099935810,0,0
DUKE'S HILL CANNA                            ,412017,6.00435E+15,5675 BROOKINGS RD             ,                         ,SEDRO WOOLLEY           ,WA,SKAGIT,982848924,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20161206,3608547685,0,0
DUTCH BROTHERS                               ,412246,6.03341E+15,505 S LANDER ST STE 2         ,                         ,SEATTLE                 ,WA,KING,981341921,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20161117,2068988797,0,0
DYNAMIC HARVEST                              ,416393,6.03353E+15,13513 NE 126TH PL STE B       ,                         ,KIRKLAND                ,WA,KING,980340000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170718,2062275929,0,0
E & B GROWERS                                ,412449,6.03501E+15,71 AMBUSH GROVE LOOP STE B    ,STE B                    ,USK                     ,WA,PEND OREILLE,991804900,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170323,5096716815,0,0
EAGLE TREE FARMS                             ,416683,6.02987E+15,6369 MT BAKER HWY STE A       ,                         ,DEMING                  ,WA,WHATCOM,982449547,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170307,3603935507,0,0
EARTH RISING FARM                            ,412819,6.03355E+15,214 BATES RD STE A            ,                         ,WHITE SALMON            ,WA,KLICKITAT,986728504,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20160902,5094933341,0,0
EARTHCRAFT FARMS                             ,412781,6.03512E+15,126 NEWMAN CREEK RD UNIT 4    ,                         ,ELMA                    ,WA,GRAYS HARBOR,985419536,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170708,5098401201,0,0
EAST MOUNTAIN BUD                            ,412691,6.03483E+15,920 288TH ST NE               ,STE A                    ,STANWOOD                ,WA,SNOHOMISH,982929485,MARIJUANA PRODUCER TIER 1          ,PENDING (ISSUED),20170608,3607081216,0,0
EASTERN GATE                                 ,412568,6.03353E+15,6507 W ALDERBROOK LANE        ,                         ,SPOKANE                 ,WA,SPOKANE,992240000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20161202,2678086250,0,0
EASTERN WASHINGTON CANNABIS PRODUCTS         ,415953,6.02696E+15,5990 INDEPENDENCE RD STE B    ,                         ,SUNNYSIDE               ,WA,YAKIMA,989449798,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170302,5098377476,0,0
EASY GROWING                                 ,415869,6.03616E+15,26425 S RUPP ROAD STE 8       ,                         ,CHENEY                  ,WA,SPOKANE,990040000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170512,4258940845,0,0
ECC                                          ,417148,6.03349E+15,3601 W MARGINAL WAY SW #10    ,#10                      ,SEATTLE                 ,WA,KING,981061142,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20161205,2533323777,0,0
ECO VENTURES                                 ,416853,6.03334E+15,17931 59TH AVE NE BLDG 2 STE A,                         ,ARLINGTON               ,WA,SNOHOMISH,982236352,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161115,4258255454,0,0
EDISON AGRICULTURE                           ,416560,6.03358E+15,8531 POSTMA RD STE D          ,                         ,MOXEE                   ,WA,YAKIMA,989369317,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161111,2062268621,0,0
EGS FARM                                     ,416730,6.03358E+15,8531 POSTMA RD STE F          ,STE F                    ,MOXEE                   ,WA,YAKIMA,989369317,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161230,5032015067,0,0
EH FARMS                                     ,416016,6.03359E+15,3143 GOLDIE RD                ,                         ,OAK HARBOR              ,WA,ISLAND,982770000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170210,2068867155,0,0
EL REY DE LA KUSH                            ,412536,6.03508E+15,"4499 ROAD L NE, SUITE B       ",                         ,MOSES LAKE              ,WA,GRANT,988370000,MARIJUANA PRODUCER TIER 1          ,CLOSED (PERMANENT),20160308,5092648399,0,0
EL REY DE LA KUSH                            ,422324,6.03508E+15,3145 MAIN ST                  ,                         ,MONITOR                 ,WA,CHELAN,988369800,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170510,5092648399,0,0
ELECTRIC BLUES                               ,417580,6.03339E+15,3431 AIRPORT ROAD STE C       ,SUITE C                  ,PULLMAN                 ,WA,WHITMAN,991630000,MARIJUANA PRODUCER TIER 2          ,CLOSED (PERMANENT),20170626,5095928219,0,0
ELECTRIC BLUES                               ,425163,6.03339E+15,6256 FRECHMAN HILLS RD W STE B,                         ,ROYAL CITY              ,WA,GRANT,993579612,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170626,5095928219,0,0
ELEMENT                                      ,412134,6.03346E+15,1199 W CUNNINGHAM RD          ,STE J                    ,OTHELLO                 ,WA,ADAMS,993449004,MARIJUANA PRODUCER TIER 3          ,PENDING (ISSUED),20170704,4259415373,0,0
ELEMENTAL BOTANICALS                         ,416419,6.03356E+15,5735 RD L SE                  ,STE A                    ,MOSES LAKE              ,WA,GRANT,988379087,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170223,2067969948,0,0
ELEVEN WINDOW VENTURES                       ,412304,6.03349E+15,5805 E SHARP AVE STE C5       ,                         ,SPOKANE VALLEY          ,WA,SPOKANE,992120955,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20161123,5092164025,0,0
EMERALD CITY                                 ,413444,6.03476E+15,2071 ONION CREEK RD LOT 2     ,                         ,COLVILLE                ,WA,STEVENS,991149621,MARIJUANA PRODUCER TIER 2          ,PENDING (NOT ISSUED),20131217,5098089372,0,0
EMERALD CITY GROWERS                         ,416433,6.03358E+15,3525 HOEHNE AVE               ,                         ,LONGVIEW                ,WA,COWLITZ,986329385,MARIJUANA PRODUCER TIER 2          ,PENDING (ISSUED),20170628,2069208316,0,0
EMERALD CITY INDUSTRIES                      ,416721,6.03358E+15,23887 S FRONTAGE RD E         ,UNIT 1                   ,WARDEN                  ,WA,GRANT,988579314,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170726,2068185113,0,0
EMERALD CITY ORGANICS                        ,416315,6.03317E+15,1128 SW SPOKANE ST            ,                         ,SEATTLE                 ,WA,KING,981341128,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20160802,2065792126,0,0
EMERALD CITY ORGANICS                        ,417411,6.0345E+15,3303 S 35TH ST STE A-2        ,STE A-2                  ,TACOMA                  ,WA,PIERCE,984094723,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170627,2536401935,0,0
EMERALD EVOLUTION                            ,412392,6.03324E+15,9019 MOLLY LN STE C           ,                         ,ANACORTES               ,WA,SKAGIT,982219345,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20161103,4802510637,0,0
EMERALD FARMS PRODUCTION                     ,416440,6.03359E+15,213 W GREEN VALLEY RD         ,                         ,OAK HARBOR              ,WA,ISLAND,982770000,MARIJUANA PRODUCER TIER 2          ,PENDING (NOT ISSUED),20131225,4257619955,0,0
EMERALD FLASH                                ,416223,6.03357E+15,4 DRYWATER RD   UNIT 1        ,UNIT 1                   ,OKANOGAN                ,WA,OKANOGAN,988409719,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170626,3603280152,0,0
EMERALD JANE'S                               ,412148,6.03348E+15,10722 LAKE CITY WAY NE        ,                         ,SEATTLE                 ,WA,KING,981256714,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20161129,2065795542,0,0
EMERALD MOUNTAIN                             ,413176,6.03114E+15,9730 LATHROP INDUSTRIAL DR SW ,STE C1                   ,OLYMPIA                 ,WA,THURSTON,985121064,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170504,2536914103,0,0
EMERALD PEAKS GARDEN                         ,414464,6.03461E+15,225 NORTH SILVA ST.           ,                         ,MOSES LAKE              ,WA,GRANT,988370000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170713,2069635184,0,0
EMERALD SEA OF GREEN                         ,413198,6.03356E+15,23097 BAIRD SPRINGS RD        ,                         ,QUINCY                  ,WA,GRANT,988489637,MARIJUANA PRODUCER TIER 3          ,PENDING (ISSUED),20170608,4254428891,0,0
EMERALD TWIST                                ,412384,6.03282E+15,459 BRENTWOOD RD              ,STE A                    ,GOLDENDALE              ,WA,KLICKITAT,986202813,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170410,5097730615,0,0
EMERALD ZONE                                 ,416414,6.03356E+15,7521 POSTMA RD                ,UNIT G                   ,MOXEE                   ,WA,YAKIMA,989369706,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170214,2539831428,0,0
EMPIRE                                       ,414024,6.03491E+15,2 & 4 COW TRAIL ROAD          ,                         ,TONASKET                ,WA,OKANOGAN,988550000,MARIJUANA PRODUCER TIER 3          ,CLOSED (PERMANENT),20170608,2064095472,0,0
EMPYREAL CANNABIS                            ,415969,6.03327E+15,3303 S 35TH ST UNIT B20       ,UNIT B20                 ,TACOMA                  ,WA,PIERCE,984094701,MARIJUANA PRODUCER TIER 3          ,PENDING (ISSUED),20161110,2533810634,0,0
ERBACCE WHOLESALE                            ,413867,6.03353E+15,3402 C ST NE                  ,UNIT 208                 ,AUBURN                  ,WA,KING,980021728,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170614,2064276037,0,0
ERHART CANNABIS CO                           ,412828,6.03448E+15,186 CHEROKEE RD               ,STE F                    ,OMAK                    ,WA,OKANOGAN,988410000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161227,3603054465,0,0
ESSENTIAL FLOWER                             ,414233,6.03401E+15,1509 SOUTH CRITCHFIELD RD     ,                         ,PORT ANGELES            ,WA,CLALLAM,983639507,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170530,3604521078,0,0
ETHOS EXTRACTS                               ,416334,6.03352E+15,22277 STOTTLEMEYER RD NE      ,                         ,POULSBO                 ,WA,KITSAP,983708957,MARIJUANA PRODUCER TIER 2          ,PENDING (ISSUED),20170130,3605363122,0,0
ETTA'S HERBALS                               ,416608,6.03351E+15,5602 WA 270                   ,STE D                    ,PULLMAN                 ,WA,WHITMAN,991638708,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170324,5099495773,0,0
EVER GREEN                                   ,414289,6.03489E+15,2917 NE 65TH ST               ,STE H                    ,VANCOUVER               ,WA,CLARK,986630000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170227,3607198195,0,0
EVERBRIGHTGREEN                              ,417353,6.03359E+15,9326 NEPPEL ROAD NE           ,SUITE B                  ,MOSES LAKE              ,WA,GRANT,988377514,MARIJUANA PRODUCER TIER 3          ,PENDING (NOT ISSUED),20140107,4252230571,0,0
EVERGREEN ACRES                              ,412719,6.03352E+15,1824 RD N NE UNIT 3           ,                         ,MOSES LAKE              ,WA,GRANT,988370000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170130,5092900631,0,0
EVERGREEN AGRICULTURE                        ,416303,6.03359E+15,17117 E MACMAHAN RD STE A     ,                         ,SPOKANE                 ,WA,SPOKANE,992179404,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170608,5099283866,0,0
EVERGREEN EXTRACTS                           ,412071,6.03294E+15,4863 S SWENSON RD #A          ,                         ,DEER PARK               ,WA,STEVENS,990069407,MARIJUANA PRODUCER TIER 3          ,PENDING (NOT ISSUED),20131119,2533359770,0,0
EVERGREEN EXTRACTS                           ,416534,6.03361E+15,8753 STATE HIGHWAY 303        ,                         ,BREMERTON               ,WA,KITSAP,983118785,MARIJUANA PRODUCER TIER 2          ,PENDING (NOT ISSUED),20131227,3604341674,0,0
EVERGREEN FOREST                             ,417496,6.03358E+15,166 BENSON CREEK RD STE F     ,                         ,TWISP                   ,WA,OKANOGAN,988569605,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20161013,2066311906,0,0
EVERGREEN GARDENS                            ,416543,6.03444E+15,2200 N RIVER RD               ,                         ,COSMOPOLIS              ,WA,GRAYS HARBOR,985379720,MARIJUANA PRODUCER TIER 2          ,PENDING (NOT ISSUED),        ,3609426133,0,0
EVERGREEN GROPRO                             ,416412,6.03355E+15,50 W WESTFIELD CT UNIT C      ,                         ,SHELTON                 ,WA,MASON,985840000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170105,3602804085,0,0
EVERGREEN HERBAL                             ,420689,6.03271E+15,1199 W CUNNINGHAM RD M        ,STE M                    ,OTHELLO                 ,WA,ADAMS,993440000,MARIJUANA PRODUCER TIER 3          ,CLOSED (PERMANENT),20170630,3104334149,0,0
EVERGREEN HERBAL                             ,425183,6.03271E+15,111 SARGISON LOOP             ,                         ,SHELTON                 ,WA,MASON,985843744,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170630,2065968600,0,0
EVERGREEN LEAF FARMS                         ,412848,6.03351E+15,2800 DOWNS RD NORTH           ,                         ,RITZVILLE               ,WA,LINCOLN,991699916,MARIJUANA PRODUCER TIER 3          ,PENDING (NOT ISSUED),20131206,5099306992,0,0
EVERGREEN NIRVANA                            ,412263,6.03346E+15,3053 RIGGS RD                 ,STE B                    ,TOUCHET                 ,WA,WALLA WALLA,993600000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170601,5099544887,0,0
EVERGREEN PRODUCTION                         ,412815,6.03355E+15,"100 MAIN ST SUITES 10, 2B & 1 ","STE 10, STE 2B & STE 1   ",MONITOR                 ,WA,CHELAN,988369800,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20161115,5098818949,0,0
EVERGREEN PRODUCTION                         ,416601,6.0335E+15,2870 OCEAN AVE BLDG 1         ,                         ,RAYMOND           412902,WA,PACIFIC,985774926,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161201,2068185054,0,0
EVERGRIN                                     ,416891,6.03361E+15,421 CHESAW RD                 ,UNIT C1-C2               ,OROVILLE                ,WA,OKANOGAN,988449641,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170609,3609888972,0,0
EVERGROW NORTHWEST                           ,416804,6.03405E+15,1027 85TH AVE SW              ,                         ,TUMWATER                ,WA,THURSTON,985015704,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170516,3605617263,0,0
EVERI GREENE                                 ,412840,6.03353E+15,1632 300TH ST NE              ,SUITE B                  ,STANWOOD                ,WA,SNOHOMISH,982929629,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20160818,4254461878,0,0
