scrape,wmsite,dispensaryname,address,street,city,zipcode,email,phone,dateaccess,med_rec,ManuallyCleaned,Source
205,https://weedmaps.com/dispensaries/altitude,Altitude - Recreational,"260 Merlot Dr., Prosser, WA 99350",260 Merlot Dr.,Prosser,99350,altitudehi2014@gmail.com,509-786-4200,9/16/17,recreational,0,
206,https://weedmaps.com/dispensaries/altitude,Altitude - Recreational,"260 Merlot Dr., Prosser, WA 99350",260 Merlot Dr.,Prosser,99350,altitudehi2014@gmail.com,509-786-4200,9/23/17,recreational,0,
184,https://weedmaps.com/dispensaries/american-harvest,American Harvest,"7550 US 97, Peshastin, WA 98847",7550 US 97,Peshastin,98847,AmericanHarvestInfo@gmail.com,5094709449,5/27/17,recreational,0,
185,https://weedmaps.com/dispensaries/american-harvest,American Harvest,"7550 US 97, Peshastin, WA 98847",7550 US 97,Peshastin,98847,AmericanHarvestInfo@gmail.com,5094709449,6/3/17,recreational,0,
186,https://weedmaps.com/dispensaries/american-harvest,American Harvest,"7550 US 97, Peshastin, WA 98847",7550 US 97,Peshastin,98847,AmericanHarvestInfo@gmail.com,5094709449,6/10/17,recreational,0,
187,https://weedmaps.com/dispensaries/american-harvest,American Harvest,"7550 US 97, Peshastin, WA 98847",7550 US 97,Peshastin,98847,AmericanHarvestInfo@gmail.com,509-470-9449,6/17/17,recreational,0,
188,https://weedmaps.com/dispensaries/american-harvest,American Harvest,"7550 US 97, Peshastin, WA 98847",7550 US 97,Peshastin,98847,AmericanHarvestInfo@gmail.com,509-470-9449,6/25/17,recreational,0,
189,https://weedmaps.com/dispensaries/american-harvest,American Harvest,"7550 US 97, Peshastin, WA 98847",7550 US 97,Peshastin,98847,AmericanHarvestInfo@gmail.com,509-470-9449,7/2/17,recreational,0,
190,https://weedmaps.com/dispensaries/american-harvest,American Harvest,"7550 US 97, Peshastin, WA 98847",7550 US 97,Peshastin,98847,AmericanHarvestInfo@gmail.com,509-470-9449,7/8/17,recreational,0,
191,https://weedmaps.com/dispensaries/american-harvest,American Harvest,"7550 US 97, Peshastin, WA 98847",7550 US 97,Peshastin,98847,AmericanHarvestInfo@gmail.com,509-470-9449,7/16/17,recreational,0,
192,https://weedmaps.com/dispensaries/american-harvest,American Harvest,"7550 US 97, Peshastin, WA 98847",7550 US 97,Peshastin,98847,AmericanHarvestInfo@gmail.com,509-470-9449,7/22/17,recreational,0,
193,https://weedmaps.com/dispensaries/american-harvest,American Harvest,"7550 US 97, Peshastin, WA 98847",7550 US 97,Peshastin,98847,AmericanHarvestInfo@gmail.com,509-470-9449,7/29/17,recreational,0,
198,https://weedmaps.com/dispensaries/american-harvest,American Harvest,"7550 US 97, Peshastin, WA 98847",7550 US 97,Peshastin,98847,AmericanHarvestInfo@gmail.com,509-470-9449,9/2/17,recreational,0,
205,https://weedmaps.com/dispensaries/american-harvest,American Harvest,"7550 US 97, Peshastin, WA 98847",7550 US 97,Peshastin,98847,AmericanHarvestInfo@gmail.com,509-470-9449,9/16/17,recreational,0,
206,https://weedmaps.com/dispensaries/american-harvest,American Harvest,"7550 US 97, Peshastin, WA 98847",7550 US 97,Peshastin,98847,AmericanHarvestInfo@gmail.com,509-470-9449,9/23/17,recreational,0,
207,https://weedmaps.com/dispensaries/american-harvest,American Harvest,"7550 US 97, Peshastin, WA 98847",7550 US 97,Peshastin,98847,AmericanHarvestInfo@gmail.com,509-470-9449,9/30/17,recreational,0,
150,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,10/22/16,recreational,0,
152,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,11/12/16,recreational,0,
153,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,11/18/16,recreational,0,
154,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,11/25/16,recreational,0,
158,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,12/13/16,recreational,0,
169,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,2/25/17,recreational,0,
171,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,3/4/17,recreational,0,
173,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,3/11/17,recreational,0,
174,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,3/18/17,recreational,0,
175,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,3/25/17,recreational,0,
176,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,4/1/17,recreational,0,
177,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,4/8/17,recreational,0,
178,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,4/15/17,recreational,0,
179,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,4/22/17,recreational,0,
180,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,4/29/17,recreational,0,
181,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,5/6/17,recreational,0,
182,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,5/14/17,recreational,0,
187,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,6/17/17,recreational,0,
188,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,6/25/17,recreational,0,
189,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,7/2/17,recreational,0,
190,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,7/8/17,recreational,0,
191,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,7/16/17,recreational,0,
192,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,7/22/17,recreational,0,
193,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,7/29/17,recreational,0,
198,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,9/2/17,recreational,0,
205,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,9/16/17,recreational,0,
206,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,9/23/17,recreational,0,
207,https://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,9/30/17,recreational,0,
150,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,10/22/16,recreational,1,Manual Validation
152,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,11/12/16,recreational,1,Manual Validation
153,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,11/18/16,recreational,1,Manual Validation
154,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,11/25/16,recreational,1,Manual Validation
158,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,12/13/16,recreational,1,Manual Validation
169,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,2/25/17,recreational,1,Manual Validation
171,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,3/4/17,recreational,1,Manual Validation
173,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,3/11/17,recreational,1,Manual Validation
174,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,3/18/17,recreational,1,Manual Validation
175,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,3/25/17,recreational,1,Manual Validation
176,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,4/1/17,recreational,1,Manual Validation
177,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,4/8/17,recreational,1,Manual Validation
178,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,4/15/17,recreational,1,Manual Validation
179,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,4/22/17,recreational,1,Manual Validation
180,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,4/29/17,recreational,1,Manual Validation
181,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,5/6/17,recreational,1,Manual Validation
182,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,5/14/17,recreational,1,Manual Validation
183,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,5/20/17,recreational,1,Manual Validation
184,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,5/27/17,recreational,1,Manual Validation
185,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,6/3/17,recreational,1,Manual Validation
186,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,6/10/17,recreational,1,Manual Validation
187,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,6/17/17,recreational,1,Manual Validation
188,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,6/25/17,recreational,1,Manual Validation
189,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,7/2/17,recreational,1,Manual Validation
190,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,7/8/17,recreational,1,Manual Validation
191,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,7/16/17,recreational,1,Manual Validation
192,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,7/22/17,recreational,1,Manual Validation
193,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,7/29/17,recreational,1,Manual Validation
198,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,9/2/17,recreational,1,Manual Validation
205,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,9/16/17,recreational,1,Manual Validation
206,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,9/23/17,recreational,1,Manual Validation
207,https://weedmaps.com/dispensaries/anacortes-cannabis,Anacortes Natural Medicine / Anacortes Cannabis ,"7656 STATE ROUTE 20 UNIT A, Anacortes, WA 98221",7656 STATE ROUTE 20 UNIT A,Anacortes,98221,anacortesnaturalmedicine@gmail.com,360-588-6222,9/30/17,recreational,1,Manual Validation
173,https://weedmaps.com/dispensaries/apex-cannabis,Apex Cannabis,"21502 E. Gilbert Road, Otis Orchards, WA 99027",21502 E. Gilbert Road,Otis Orchards,99027,TBD@gmail.com,509-922-9235,3/11/17,recreational,0,
174,https://weedmaps.com/dispensaries/apex-cannabis,Apex Cannabis,"21502 E. Gilbert Road, Otis Orchards, WA 99027",21502 E. Gilbert Road,Otis Orchards,99027,TBD@gmail.com,509-922-9235,3/18/17,recreational,0,
175,https://weedmaps.com/dispensaries/apex-cannabis,Apex Cannabis,"21502 E. Gilbert Road, Otis Orchards, WA 99027",21502 E. Gilbert Road,Otis Orchards,99027,TBD@gmail.com,509-922-9235,3/25/17,recreational,0,
176,https://weedmaps.com/dispensaries/apex-cannabis,Apex Cannabis,"21502 E. Gilbert Road, Otis Orchards, WA 99027",21502 E. Gilbert Road,Otis Orchards,99027,TBD@gmail.com,509-922-9235,4/1/17,recreational,0,
