(first) scrape,ID#,straindescription,Cannabinoid,Genetics,Intoxication,Look,Medical,Smell Flavor,Wellness,Commoditization
245,11006,Bubba Kush Cartridges by Airo Pro --- 68.2% THC 0.6% CBD Airo Pro,1,0,0,0,0,0,0,1
227,9883,"Bubba Kush Cartridges by Ionic --- 66.9% THC 0.6% CBD Og Kush ~ Northern Lights Phenotype: Bubba Kushs high begins with a light, disoriented sensation in the head. The foggy feeling then gives way to a more expected body melt that intensifies as the high wears on. Although Bubba Kush not necessarily an energizing strain, users can maintain mental focus and converse or perform tasks as needed.",1,0,1,0,0,0,1,0
154,3114,Bubba Kush Kief --- Nice relaxing Indica that will give you an appetite sitting at a total of 38.2% THC.,1,0,0,0,0,0,1,0
127,7095,Bubba Kush Kief by Curious Crow --- 37.7% THC 0.2% CBD,1,0,0,0,0,0,0,1
154,15055,"Bubba Kush Nectarcraft Starter Kit - Vape Pen Included --- Pure CO2 oil with a vape pen, finished in cane sugar extraction. Nothing tastes as nice as this. Each pyrex vape cartridge can be refilled 8 times. Available in Indica, Sativa, and CBD. Refills also available.",0,0,0,0,0,1,0,0
184,1043,Bubba Kush Vape --- 68.11% THC and 2.46% CBD - Ionic - Indica,1,0,0,0,0,0,0,1
227,9194,Bubba Kush by C&D Farms --- 18.0% THC 0.2% CBD Plant yourself in your favorite seat before you try this heavy body relaxer.,1,0,0,0,0,0,1,0
227,10785,Bubba Kush by C&D Farms --- 21.0%-29.0% THC Plant yourself in your favorite seat before you try this heavy body relaxer.,1,0,1,0,0,0,1,0
154,12758,"Bubba Kush by Cascadia Gardens --- Relaxing, colorful Indica with heavy relief properties. An overpowering calm effect takes the body away from all earthly worries, putting you on Cloud 9, while the gentle head euphoria provides a sedative effect that cant be ignored. A unique appearance in that the deep purple hues are complemented by long orange pistils. A staple strain of the cannabis community.",0,0,1,1,0,0,1,0
184,1027,"Bubba Kush by Doobie Time --- 20.8% THC 0.0% CBD Bubba Kush is an indica strain that has gained notoriety in the U.S. and beyond for its heavy tranquilizing effects. Sweet hashish flavors with subtle notes of chocolate and coffee come through on the exhale, delighting the palate as powerful relaxation takes over. From head to toe, muscles ease with heaviness as dreamy euphoria blankets the mind, crushing stress while coercing happy moods. Bubba Kush exhibits a distinctive, bulky bud structure with hues that range from forest green to pale purple.
https://www.leafly.com/indica/bubba-kush",1,0,1,1,0,1,1,0
184,6816,Bubba Kush by Gorge Grown Farms --- 85.4% THC 0.8% CBD ,1,0,0,0,0,0,0,1
245,9167,Bubba Kush by Growing Like A Weed --- 25.7% THC 0.1% CBD Bubba Kush Flower 3.5g,1,0,0,0,0,0,0,1
245,8763,Bubba Kush by Quincy Green --- 16.9% THC 0.2% CBD Bubba Kush QF Flower 14g,1,0,0,0,0,0,0,1
242,9410,"Bubba Kush by SUGARLEAF --- 16.5% THC 0.0% CBD Bubba Kush is an indica strain that has gained notoriety in the U.S. and beyond for its heavy tranquilizing effects. Sweet hashish flavors with subtle notes of chocolate and coffee come through on the exhale, delighting the palate as powerful relaxation takes over. From head to toe, muscles ease with heaviness as dreamy euphoria blankets the mind, crushing stress while coercing happy moods. Bubba Kush exhibits a distinctive, bulky bud structure with hues that range from forest green to pale purple. Bubbas stocky plant stature and bulky bud structure suggest Afghani descent, but its genetic origins arent certain. The breeder whom this strain was named after states that Bubba Kush emerged just after 1996, when an OG Kush hybrid pollinated an unknown indica strain obtained in New Orleans. The mother plant was supposedly Northern Lights, but the genetically ambiguous indica was simply called Bubba. Bubba Kush has flourished from its California roots ever since. https://www.leafly.com/indica/bubba-kush",1,1,1,1,0,1,1,0
184,13431,"Bubba Kush- 20.60% THC (THCBD) --- by THCBD - Premium Cannabis. Grown in Spokane, WA.",1,1,0,0,0,0,0,0
184,4256,Bubba New York by Emerald Twist --- 16.0%-20.0% THC 0%-1.0% CBD Sit down and be still with this Indica Hybrid,1,0,0,0,0,0,1,0
101,3079,"Bubba Urkel (25.42%) --- Rootworx llc. |
Strain: Hybrid |
Potency: total thc: 25.42% |
|1 gram*out*| 3.5gram | 7 Gram |",1,0,0,0,0,0,0,1
127,5457,Bubba's Gift (Phat Panda) --- 15.6% THC | 0.1% CBD,1,0,0,0,0,0,0,1
242,11668,Bubba's Gift - 24.64% --- (Indica) Phat Panda,1,0,0,0,0,0,0,1
184,13330,Bubba's Gift High Terpene Sugar Wax by Sticky Frog (A Phat Panda Company) --- 64.8%-70.8% THC 0%-2.1% CBD,1,0,0,0,0,1,0,1
127,5917,Bubba's Gift by Grow Op Farms --- 11.7%-12.1% THC 0%-0.3% CBD,1,0,0,0,0,0,0,1
184,6453,Bubba's Gift by Hi Guys --- 20.3%-24.3% THC 0%-1.3% CBD,1,0,0,0,0,0,0,1
154,12512,Bubba's Gift by Phat Panda --- A serendipitous strain born out of an accidental marriage between Bubba Kush and Gods Gift; Bubbas Gift is simply a connoisseurs cannabis. It incorporates a pacifying quality in terms of its effects on the body yet it inspires activity and doesnt cause the familiar couch lock symptoms commonly associated with Indicas. Bubbas Gift is the happy accident that has found its home in the heart of the Cannabis community.,0,1,0,0,0,0,1,0
242,8884,"Bubba's Gift by Snickle Fritz --- 22.6% THC 0.1% CBD Bubba Kush x God's Gift, Indica",1,1,0,0,0,0,0,0
127,12851,"Bubba's Gift- Phat Panda --- Developed by Humboldt Seed Organization, Bubbas Gift is a strain unlike any other. Despite being almost purely indica, this cross between Bubba Kush and Gods Gift produces functional and uplifting effects with a mild body high. Given its strong indica genetics, this sweet, fruity strain is surprisingly well-suited for daytime creative activities. Bubbas Gift will flower in 6 weeks and can be grown indoors and outdoors.",0,1,1,0,0,1,1,0
227,9984,Bubble Bomb - Heavenly Buds --- <p>Aroma: Sweet bubblegum and skunky chronic. Flavor: Full flavored with a sweet bubblegum background. Heavy Indica that can lead to a full body melt.</p> <p>30% Sativa / 70% Indica - Indica Dominant Hybrid</p>,0,0,1,0,0,1,0,0
215,10218,"Bubble Bomb --- This star has yet to find too much of the spotlight but it wont be long. Her dense nugs are caked in trichomes and tastes sweet and floral with a cheesy funk. This phenotype originated from Barneys Farm and is a cross of Bubble Gum and THC bomb. This heavy indica will relax you into a full body melt, perfect for nighttime or relaxing. ",0,1,0,1,0,1,1,0
127,2961,Bubble Bomb ACO --- Activated Cannabis Oil - Green Brothers - testing at 82.5%,1,0,0,0,0,0,0,1
184,13060,Bubble Bomb Kief 1g - Heavenly Buds --- 49.4% THC 0.2% CBD,1,0,0,0,0,0,0,1
227,8988,"Bubble Bomb Kief by Heavenly Buds --- This star has yet to find too much of the spotlight but it wont be long. Her dense nugs are caked in trichomes and tastes sweet and floral with a cheesy funk. This phenotype originated from Barneys Farm and is a cross of Bubble Gum and THC bomb. This heavy indica will relax you into a full body melt, perfect for nighttime or relaxing.",0,1,1,1,0,1,1,0
184,14838,Bubble Bomb by Heavenly Buds --- 19.0%-23.0% THC 0%-1.0% CBD Bomb your brain with happiness while couch-lock overtakes your body.,1,0,1,0,0,0,1,0
215,7943,"Bubble Bomb by Heavenly Buds --- 21.7% THC 0.1% CBD THC Bomb x Bubble Gum, Indica",1,1,0,0,0,0,0,0
154,806,Bubble Gum (Loud Vape) --- 70.2% THC + 0.54% CBD + 3.38% Terpenes,1,0,0,0,0,0,0,1
184,4942,"Bubble Gum --- Hybrid leaning slightly indica, grown by Sasquatch. 20% off every Saturday.",0,0,0,0,0,0,0,0
245,11383,Bubble Gum By Rogue Raven Farms --- THC 21.61% CBD 0.00% Total 23.40%,1,0,0,0,0,0,0,1
245,9854,"Bubble Gum Cartridges by Buddies --- 91.7% THC Originally Bubble Gum was developed by growers in Indiana. From there the genetics moved to New England and eventually Holland. It took many generations to finally produce a stable Bubble Gum with the characteristic sweet smell and euphoric high. Bubble Gum was the winner of two awards in the Cannabis Cup of '94, and the 2nd place winner in '95 and again in '99. (Leafly.com)",1,1,1,0,0,1,0,0
184,3241,Bubble Gum Vape --- Cinex - 76.07% Total or Tahoe OG - 84.3% - Optimum - Sativa or Indica,1,0,0,0,0,0,0,1
184,15058,"Bubble Gum Wax --- 82.4% THC 1.8% CBD An almost 50/50 split across indica and sativa dominance. Made of Indiana Bubblegum with an unidentified indica cannabis strain. Smells like pink bubble gum. Has a mild taste with bubble gum flavor both during inhale and exhale. Treats stress, anxiety and tension.  Has the mood-elevating property. ",1,1,0,0,1,1,1,0
242,7791,"Bubble Gum by Daddy Fat Sacks --- This Sweet, euphoric hybrid is the perfect relaxing mood booster you want to reach for when hanging out with friends or exploring creative endeavors! 17.57%",1,0,1,0,0,1,1,0
184,13894,"Bubble Gum by Green Peaks --- 15.9% THC 0.5% CBD An almost 50/50 split across indica and sativa dominance. Made of Indiana Bubblegum with an unidentified indica cannabis strain. Smells like pink bubble gum. Has a mild taste with bubble gum flavor both during inhale and exhale. Treats stress, anxiety and tension.  Has the mood-elevating property. ",1,1,0,0,0,1,1,0
101,2180,"Bubble Hash 80.04% --- Bubble hash is a term given to pressed hash made from pure trichomes. When you fire up traditional hashish, impurities in the resin will burn. Pure, unadulterated cannabis-trichome resin will bubble and melt like butter when flame is applied. It is amazingly concentrated, leading to much higher THC percentages than standard Hash. Provided by Louis W.",1,0,0,0,0,0,0,0
215,8924,"Bubble Hash by Cannaman Farm ---  A unique, solventless ice extraction from Cannaman Farms, locally grown in Vancouver, WA, makes for a pure and strong hash that can be added to any bowl or joint to give an extra stoney affect. 59.4% THC. ",1,1,1,0,0,0,0,0
215,9527,Bubble Hash: 2* Holy Grail Kush by Puffin Farm --- 45.0%-49.0% THC 4.8%-5.8% CBD,1,0,0,0,0,0,0,1
154,6021,"Bubble Hash: Animal Cookies --- By: Seattle Bubble Works, Indica Dominant Hybrid",0,0,0,0,0,0,0,0
245,8131,"Bubble Yum 1g Cake icing (Greenrush) --- 71.2% THC 3.5% CBD Bubble Yum is a balanced hybrid of the Bubble Gum strain sporting 50% indica genetics and 50% sativa genetics. The effect of the smoke is strong and potent, and offers a euphoric buzz.",1,0,1,0,0,0,0,0
127,7479,Bubbleberry (Reefer) --- 20.7% THC | 0.13% CBD,1,0,0,0,0,0,0,1
101,15207,"Bubbleberry (Top Shelf) --- 2g for $32

Bubbleberry provides a nice cheerful high, its parents are Bubble Gum and Blueberry.  Has a pungent and skunky smell, not good for smoking on the down-low.  Smokes smooth with a hint of fruit.",0,1,1,0,0,1,0,0
242,10383,"Bubbleberry by Emerald Evolution --- 20.3% THC 0.2% CBD Bubble Gum x Blueberry, Hybrid",1,1,0,0,0,0,0,0
184,4643,"Bubblegum --- 22.6%-22.8% THC 0%-0.1% CBD Hybrid
50/50
Bubblegum has a sweet, flowery and berry flavor, and as it is aptly named, tastes like Bubblegum. This strain produces a equally balanced mind/body high, often very euphoric, uplifting and creative, but also relaxed. ",1,0,1,0,0,1,1,0
154,3338,"Bubblegum --- from Columbia Territory, This strain produces a 50/50 mind/body high, often very euphoric, uplifting and creative, but also relaxed.",0,0,1,0,0,0,1,0
245,12211,Bubblegum Breath Live Resin by Interstellar --- 62.6% THC 62.6% Total,1,0,0,0,0,0,0,1
227,12042,Bubblegum Kush by Amberbrick --- 58.9% THC 6.2% CBD,1,0,0,0,0,0,0,1
184,6918,Bubblegum Kush by Dutchy --- 15.9%-25.9% THC 0%-1.3% CBD,1,0,0,0,0,0,0,1
227,9428,Bubblegum PHO (Sweet As!) --- Sativa Hybrid | THC: 83.3% | PRopane Harvested Oil,1,0,0,0,0,0,0,1
184,13462,Bubblegum by Sasquatch Cannabis --- 25.0% THC 0.2% CBD Tastes like bubble gum with a relaxing body high,1,0,1,0,0,1,1,0
127,14463,"Bubblegum- Triple T Farms --- Originally Bubble Gum was developed by growers in Indiana.  From there the genetics moved to New England and eventually Holland.  It took many generations to finally produce a stable Bubble Gum with the characteristic sweet smell and euphoric high.  Winner of two awards in the Cannabis Cup of '94, 2nd place in '95 and again in '99.",0,1,1,0,0,1,0,0
242,8381,Bubblicious - Heavenly Buds --- <p>Dense incisive buds that deliver a sweet bubblegum and fruit flavor. Full flavored all throughout the session.</p> <p>40% Sativa / 60% Indica - Indica Dominant Hybrid</p>,0,0,0,1,0,1,0,0
101,3863,"Bubblicious - Sky High --- ""Your mouth will water at the smell of this Indica dominant Hybrid. Pink bubblegum flavored smoke with a hint of mint on the exhale, this strain sits quickly and heavily on the head directly behind the eyes. Indica fans will fall in love with delicious Bubblicious.""",0,0,0,0,0,1,0,0
215,3511,"Bubblicious --- With its easily discernible bubblegum bite and appetizingly bulbous buds, this resinous Indica is reminiscent of the halcyon days of childhood. Treat yourself as you revel in the past with the pacifying euphoria of Bubblicious.",0,0,1,1,0,1,0,0
127,12620,Bubblicious By Sky High Gardens --- This amazing hybrid takes on the taste and color of bubble gum with its slight pink tone and overwhelming bubblicious smell. This unique and rare strain is a must try for every connoisseur. Don't leave without picking up this potent and full bodied strain.,0,0,0,0,0,1,0,0
101,14045,Bud Bombs (49.33%) --- Cedar Creek | | Hybrid | Small Flower Nugs Glazed in Hash Oil and Rolled in Kief | 1 Gram | All prices include taxes. ,1,0,0,1,0,0,0,0
154,13918,"Bud Bombs - (Cedar Creek) --- Bud, dunked in CO2 Honey Oil, then rolled in kief.....",0,0,0,1,0,0,0,0
127,14743,Bud Bombs --- top-shelf buds rolled in oil and kief - Cedar Creek Cannabis - testing at 49.33%,1,0,0,1,0,0,0,1
154,14780,"Bud Topper --- This is a 1g oil concentrate in a syringe that has already been activated for easy use on top of bud. Currently available in bud topper GOLD ($40/g, higher potency), regular bud topper ($28/g) and ESO ($28/g, full plant extract)",0,0,0,0,0,0,0,0
